;artist;genre;media;style;title;url;year
20;Piet Mondrian;landscape;;impressionism;Farm Sun;https://uploads2.wikiart.org/images/piet-mondrian/farm-sun.jpg!Large.jpg;1904
21;Piet Mondrian;landscape;oil,canvas;impressionism;Mill in the evening;https://uploads0.wikiart.org/images/piet-mondrian/mill-in-the-evening-1905.jpg!Large.jpg;1905
22;Piet Mondrian;landscape;;impressionism;Calves in a Field Bordered by Willow Trees;https://uploads0.wikiart.org/images/piet-mondrian/calves-in-a-field-bordered-by-willow-trees.jpg!Large.jpg;1905
23;Piet Mondrian;landscape;;impressionism;Geinrust Farm, Compositional Study;https://uploads5.wikiart.org/images/piet-mondrian/geinrust-farm-compositional-study-1906.jpg!Large.jpg;1906
24;Piet Mondrian;landscape;oil,canvas;impressionism;Stammer Mill with Streaked Sky;https://uploads2.wikiart.org/images/piet-mondrian/stammer-mill-with-streaked-sky-1906.jpg!Large.jpg;1906
25;Piet Mondrian;landscape;oil,canvas;impressionism;Geinrust Farm with Isolated Tree;https://uploads8.wikiart.org/images/piet-mondrian/geinrust-farm-with-isolated-tree.jpg!Large.jpg;1906
26;Piet Mondrian;still life;oil,wood;impressionism;Still life with Sunflower;https://uploads6.wikiart.org/images/piet-mondrian/nature-died-with-sunflower-1907.jpg;1907
27;Piet Mondrian;landscape;charcoal,paper;impressionism;Lonely tree at the Gein;https://uploads4.wikiart.org/images/piet-mondrian/lonely-tree-at-the-gein-1907.jpg!Large.jpg;1907
28;Piet Mondrian;landscape;oil,canvas;impressionism;Polder Landscape with a Train and a Small Windmill on the Horizon;https://uploads1.wikiart.org/images/piet-mondrian/polder-landscape-with-a-train-and-a-small-windmill-on-the-horizon-1907.jpg!Large.jpg;1907
29;Piet Mondrian;landscape;watercolor,paper;impressionism;Meandering Landscape with River;https://uploads3.wikiart.org/images/piet-mondrian/meandering-landscape-with-river-1907.jpg!Large.jpg;1907
